,date,tweet,tweet_cleaned
272,2023-03-28,Mándamela a mi!! Yo se la hago llegar !! Jajaja. Chido que te resolvió !,"['send', 'to', 'i', 'get', 'it', 'that', 'solved', 'you', 'send to', 'to i', 'i get', 'get it', 'it that', 'that solved', 'solved you']"
273,2023-03-28,Le mando un beso tronado y apretón de nalga a Ángel Argüello de que en dos horas me resolvió un asunto que llevaba 59 días estancado. Agradecida con el de abajo 🥺,"['i', 'send', 'tronado', 'kiss', 'and', 'nalga', 'squeeze', 'to', 'ángel', 'argüello', 'that', 'in', 'two', 'hour', 'i', 'resolved', 'an', 'issue', 'that', 'had', 'been', 'stagnant', 'for', 'to', 'the', 'one', 'below', 'i send', 'send tronado', 'tronado kiss', 'kiss and', 'and nalga', 'nalga squeeze', 'squeeze to', 'to ángel', 'ángel argüello', 'argüello that', 'that in', 'in two', 'two hour', 'hour i', 'i resolved', 'resolved an', 'an issue', 'issue that', 'that had', 'had been', 'been stagnant', 'stagnant for', 'for to', 'to the', 'the one', 'one below']"
274,2023-03-29,"No te había dicho que conozco a Angel, pero es muy tímido, si gustas yo le hago llegar el presente","['i', 'had', 'not', 'told', 'you', 'that', 'i', 'know', 'angel', 'but', 'it', 'is', 'very', 'shy', 'if', 'you', 'like', 'i', 'get', 'the', 'present', 'i had', 'had not', 'not told', 'told you', 'you that', 'that i', 'i know', 'know angel', 'angel but', 'but it', 'it is', 'is very', 'very shy', 'shy if', 'if you', 'you like', 'like i', 'i get', 'get the', 'the present']"
275,2023-03-29,"Gracias, ya recibí el código 👍","['thanks', 'i', 'received', 'the', 'code', 'thanks i', 'i received', 'received the', 'the code']"
276,2023-03-29,Ser agradecida. Y si es con el de abajo mejor...,"['be', 'if', 'it', 'is', 'with', 'the', 'one', 'below', 'be if', 'if it', 'it is', 'is with', 'with the', 'the one', 'one below']"
277,2023-03-29,"también agradezco mucho a las personas que han querido hacer donaciones para el vestuario, sin duda lo agradezco y aprecio enormemente; si ustedes gustan donar algo pueden hacerlo a la clabe 058597000024431851 en HeyBanco a nombre de Noris Vargas G. (Sin embargo también pueden","['i', 'also', 'thank', 'people', 'who', 'have', 'wanted', 'to', 'make', 'donation', 'for', 'the', 'costume', 'i', 'certainly', 'appreciate', 'it', 'and', 'appreciate', 'if', 'you', 'like', 'to', 'donate', 'something', 'you', 'can', 'do', 'it', 'to', 'clab', 'in', 'heybanco', 'in', 'the', 'name', 'of', 'noris', 'vargas', 'however', 'they', 'can', 'also', 'i also', 'also thank', 'thank people', 'people who', 'who have', 'have wanted', 'wanted to', 'to make', 'make donation', 'donation for', 'for the', 'the costume', 'costume i', 'i certainly', 'certainly appreciate', 'appreciate it', 'it and', 'and appreciate', 'appreciate if', 'if you', 'you like', 'like to', 'to donate', 'donate something', 'something you', 'you can', 'can do', 'do it', 'it to', 'to clab', 'clab in', 'in heybanco', 'heybanco in', 'in the', 'the name', 'name of', 'of noris', 'noris vargas', 'vargas however', 'however they', 'they can', 'can also']"
278,2023-03-29,Jajaja muy bien!,"['hahaha', 'very', 'well', 'hahaha very', 'very well']"
279,2023-03-29,OJITO ahí con las dinámicas de el día de hoy gane una dinámica para un abono del pal noe en donde me etiqueta…,"['ojito', 'there', 'with', 'the', 'dynamic', 'of', 'today', 'win', 'dynamic', 'for', 'payment', 'of', 'the', 'pal', 'noe', 'where', 'i', 'label', 'ojito there', 'there with', 'with the', 'the dynamic', 'dynamic of', 'of today', 'today win', 'win dynamic', 'dynamic for', 'for payment', 'payment of', 'of the', 'the pal', 'pal noe', 'noe where', 'where i', 'i label']"
280,2023-03-29,Amigues por primera vez en mi vida gane una dinámica JAJAJAJAJA Gracias no gane el pastel pero si esta dinámica ✨,"['friend', 'for', 'the', 'first', 'time', 'in', 'my', 'life', 'dynamic', 'hahahaha', 'thank', 'you', 'do', 'not', 'win', 'the', 'cake', 'but', 'this', 'dynamic', 'friend for', 'for the', 'the first', 'first time', 'time in', 'in my', 'my life', 'life dynamic', 'dynamic hahahaha', 'hahahaha thank', 'thank you', 'you do', 'do not', 'not win', 'win the', 'the cake', 'cake but', 'but this', 'this dynamic']"
281,2023-03-30,Teniendo tantas juntas de Cashback y viendo los beneficios me dan ganas de sacar mis tarjetas de &amp;,"['having', 'so', 'many', 'cashback', 'joint', 'and', 'seeing', 'the', 'benefit', 'i', 'want', 'to', 'get', 'my', 'amp', 'card', 'having so', 'so many', 'many cashback', 'cashback joint', 'joint and', 'and seeing', 'seeing the', 'the benefit', 'benefit i', 'i want', 'want to', 'to get', 'get my', 'my amp', 'amp card']"
282,2023-03-30,"también agradezco mucho a las personas que han querido hacer donaciones para el vestuario, sin duda lo agradezco y aprecio…","['i', 'also', 'thank', 'people', 'who', 'have', 'wanted', 'to', 'make', 'donation', 'for', 'the', 'costume', 'i', 'certainly', 'appreciate', 'it', 'and', 'appreciate', 'i also', 'also thank', 'thank people', 'people who', 'who have', 'have wanted', 'wanted to', 'to make', 'make donation', 'donation for', 'for the', 'the costume', 'costume i', 'i certainly', 'certainly appreciate', 'appreciate it', 'it and', 'and appreciate']"
283,2023-03-31,"Gracias, supongo que es así por semana santa, correcto? Saludos!","['thank', 'you', 'i', 'suppose', 'it', 'is', 'so', 'on', 'holy', 'week', 'correct', 'greeting', 'thank you', 'you i', 'i suppose', 'suppose it', 'it is', 'is so', 'so on', 'on holy', 'holy week', 'week correct', 'correct greeting']"
284,2023-03-31,"Gracias, estaré pendiente a qué me responda","['thank', 'you', 'i', 'be', 'aware', 'of', 'what', 'i', 'answer', 'thank you', 'you i', 'i be', 'be aware', 'aware of', 'of what', 'what i', 'i answer']"
285,2023-03-31,"Es que hay un secreto para que te contesten rápido, te lo cuento cuando estemos bebiendo y no, ojalá me paguen, me resuelven súper rápido.","['there', 'is', 'secret', 'to', 'answer', 'you', 'quickly', 'i', 'tell', 'you', 'when', 'we', 'are', 'drinking', 'and', 'hopefully', 'they', 'pay', 'they', 'solve', 'super', 'fast', 'there is', 'is secret', 'secret to', 'to answer', 'answer you', 'you quickly', 'quickly i', 'i tell', 'tell you', 'you when', 'when we', 'we are', 'are drinking', 'drinking and', 'and hopefully', 'hopefully they', 'they pay', 'pay they', 'they solve', 'solve super', 'super fast']"
286,2023-04-01,Muchas gracias!,"['thank', 'you', 'so', 'much', 'thank you', 'you so', 'so much']"
287,2023-04-01,Muchas gracias ya me comuniqué y me dieron folio de seguimiento respecto a mi situación y estoy en espera que me revuelva lo antes posible!,"['thank', 'you', 'very', 'much', 'i', 'already', 'communicated', 'and', 'they', 'gave', 'folio', 'to', 'follow', 'up', 'on', 'my', 'situation', 'and', 'i', 'am', 'waiting', 'for', 'to', 'stir', 'soon', 'possible', 'thank you', 'you very', 'very much', 'much i', 'i already', 'already communicated', 'communicated and', 'and they', 'they gave', 'gave folio', 'folio to', 'to follow', 'follow up', 'up on', 'on my', 'my situation', 'situation and', 'and i', 'i am', 'am waiting', 'waiting for', 'for to', 'to stir', 'stir soon', 'soon possible']"
288,2023-04-03,Gracias a Tamos readys en PalNoe 🦁,"['thanks', 'to', 'ta', 'ready', 'in', 'palnoe', 'thanks to', 'to ta', 'ta ready', 'ready in', 'in palnoe']"
289,2023-04-03,"Bueno, intento más tarde, muchas gracias, Maite!! Un gusto saludae☺️","['well', 'i', 'try', 'later', 'thank', 'you', 'very', 'much', 'mayte', 'pleasure', 'to', 'well i', 'i try', 'try later', 'later thank', 'thank you', 'you very', 'very much', 'much mayte', 'mayte pleasure', 'pleasure to']"
290,2023-04-03,"Habla al número que está en la tarjeta, yo lo hice así y no tuve ningún problema en españa ;)","['talk', 'to', 'the', 'number', 'on', 'the', 'card', 'i', 'did', 'it', 'like', 'this', 'and', 'i', 'had', 'problem', 'in', 'spain', 'talk to', 'to the', 'the number', 'number on', 'on the', 'the card', 'card i', 'i did', 'did it', 'it like', 'like this', 'this and', 'and i', 'i had', 'had problem', 'problem in', 'in spain']"
291,2023-04-03,This web3 developer's MEV strategy is a game-changer. He's making over 5 ETH per week and you need to learn how!,"['this', 'developer', 'mev', 'strategy', 'is', 'making', 'over', 'eth', 'per', 'week', 'and', 'you', 'need', 'to', 'learn', 'how', 'this developer', 'developer mev', 'mev strategy', 'strategy is', 'is making', 'making over', 'over eth', 'eth per', 'per week', 'week and', 'and you', 'you need', 'need to', 'to learn', 'learn how']"
292,2023-04-04,"Te cuento lo que hice Yo tampoco tenía Historial pero tenía la de Nubank y hasta ahí todo bien, posterior fui con Heybanco, y realmente no interesaba usar su tarjeta.Pero vi que tenía un pagare y me interesóMe registre a la cuenta, no solicite plástico ni nada","['i', 'tell', 'you', 'what', 'i', 'did', 'not', 'have', 'history', 'but', 'i', 'had', 'the', 'cloud', 'and', 'until', 'there', 'everything', 'wa', 'good', 'i', 'went', 'with', 'heybanco', 'and', 'i', 'really', 'did', 'not', 'interest', 'use', 'his', 'card', 'but', 'i', 'saw', 'that', 'i', 'had', 'promissorynot', 'anything', 'i tell', 'tell you', 'you what', 'what i', 'i did', 'did not', 'not have', 'have history', 'history but', 'but i', 'i had', 'had the', 'the cloud', 'cloud and', 'and until', 'until there', 'there everything', 'everything wa', 'wa good', 'good i', 'i went', 'went with', 'with heybanco', 'heybanco and', 'and i', 'i really', 'really did', 'did not', 'not interest', 'interest use', 'use his', 'his card', 'card but', 'but i', 'i saw', 'saw that', 'that i', 'i had', 'had promissorynot', 'promissorynot anything']"
293,2023-04-06,Ya resolví gracias,"['i', 'already', 'solved', 'thanks', 'i already', 'already solved', 'solved thanks']"
294,2023-04-06,Gracias por darnos agüita en para no morir de disentería por el agua puerca de los bebedores de 🤢,"['thanks', 'for', 'giving', 'u', 'agüita', 'in', 'not', 'dying', 'of', 'dysentery', 'for', 'the', 'puerca', 'water', 'of', 'the', 'drinker', 'of', 'thanks for', 'for giving', 'giving u', 'u agüita', 'agüita in', 'in not', 'not dying', 'dying of', 'of dysentery', 'dysentery for', 'for the', 'the puerca', 'puerca water', 'water of', 'of the', 'the drinker', 'drinker of']"
295,2023-04-08,Buenas tardes,"['good', 'afternoon', 'good afternoon']"
296,2023-04-08,"¿Adivinen dónde estoy?¡Que buena experiencia, !","['guess', 'where', 'i', 'am', 'what', 'good', 'experience', 'guess where', 'where i', 'i am', 'am what', 'what good', 'good experience']"
297,2023-04-11,"5/ Seguramente veremos a y dando más noticias de innovación y servicios, pero sobre todo generando más competencia en la industria financiera, lo cual beneficia a todos los usuarios.BancaDigital NuMéxico HeyBanco Innovación CompetenciaFinanciera Fintech","['surely', 'we', 'will', 'see', 'and', 'giving', 'more', 'news', 'of', 'innovation', 'and', 'service', 'but', 'above', 'all', 'generating', 'more', 'competition', 'in', 'the', 'financial', 'industry', 'which', 'benefit', 'all', 'user', 'numexic', 'board', 'heybanco', 'innovation', 'competition', 'fintech', 'surely we', 'we will', 'will see', 'see and', 'and giving', 'giving more', 'more news', 'news of', 'of innovation', 'innovation and', 'and service', 'service but', 'but above', 'above all', 'all generating', 'generating more', 'more competition', 'competition in', 'in the', 'the financial', 'financial industry', 'industry which', 'which benefit', 'benefit all', 'all user', 'user numexic', 'numexic board', 'board heybanco', 'heybanco innovation', 'innovation competition', 'competition fintech']"
298,2023-04-11,"4/ La gran ventaja de es su experiencia de 5 años en el mercado, ganando terreno entre los jóvenes por sus servicios y por patrocinar festivales de música, lo que les permite crecer junto con sus clientes.","['the', 'great', 'advantage', 'of', 'is', 'their', 'experience', 'in', 'the', 'market', 'gaining', 'ground', 'among', 'young', 'people', 'for', 'their', 'service', 'and', 'for', 'sponsoring', 'music', 'festival', 'which', 'allows', 'them', 'to', 'grow', 'along', 'with', 'their', 'customer', 'the great', 'great advantage', 'advantage of', 'of is', 'is their', 'their experience', 'experience in', 'in the', 'the market', 'market gaining', 'gaining ground', 'ground among', 'among young', 'young people', 'people for', 'for their', 'their service', 'service and', 'and for', 'for sponsoring', 'sponsoring music', 'music festival', 'festival which', 'which allows', 'allows them', 'them to', 'to grow', 'grow along', 'along with', 'with their', 'their customer']"
299,2023-04-13,Gracias les volví a contestar el dm,"['thank', 'you', 'i', 'replied', 'again', 'the', 'dm', 'thank you', 'you i', 'i replied', 'replied again', 'again the', 'the dm']"
300,2023-04-13,"Gracias hey banco, solucionaron el problema.","['thanks', 'hey', 'banco', 'they', 'solved', 'the', 'problem', 'thanks hey', 'hey banco', 'banco they', 'they solved', 'solved the', 'the problem']"
301,2023-04-14,Muchísimas gracias,"['thanks', 'lot', 'thanks lot']"
302,2023-04-14,Muchas gracias por su respuesta tan pronta.,"['thank', 'you', 'very', 'much', 'for', 'your', 'early', 'response', 'thank you', 'you very', 'very much', 'much for', 'for your', 'your early', 'early response']"
303,2023-04-14,"gracias por la pronta devolución, me sirvio para pagarle a","['thanks', 'for', 'the', 'prompt', 'return', 'i', 'used', 'to', 'pay', 'you', 'thanks for', 'for the', 'the prompt', 'prompt return', 'return i', 'i used', 'used to', 'to pay', 'pay you']"
304,2023-04-15,Muchas gracias mando DM a la brevedad,"['thank', 'you', 'very', 'much', 'dm', 'soon', 'possible', 'thank you', 'you very', 'very much', 'much dm', 'dm soon', 'soon possible']"
305,2023-04-15,No má gracias tío estuvo fantástico este descuento del 50% en mi checkup en,"['not', 'more', 'thanks', 'uncle', 'wa', 'fantastic', 'this', 'discount', 'on', 'my', 'checkup', 'in', 'not more', 'more thanks', 'thanks uncle', 'uncle wa', 'wa fantastic', 'fantastic this', 'this discount', 'discount on', 'on my', 'my checkup', 'checkup in']"
306,2023-04-17,"Super, gracias.","['super', 'thanks', 'super thanks']"
307,2023-04-18,"Correcto, esperaré el contacto por pae de ustedes para arreglar la situación de mi inversión hey pro al 10%","['correct', 'i', 'will', 'wait', 'for', 'your', 'contact', 'to', 'fix', 'the', 'situation', 'of', 'my', 'investment', 'hey', 'pro', 'at', 'correct i', 'i will', 'will wait', 'wait for', 'for your', 'your contact', 'contact to', 'to fix', 'fix the', 'the situation', 'situation of', 'of my', 'my investment', 'investment hey', 'hey pro', 'pro at']"
308,2023-04-19,muchas gracias,"['thank', 'you', 'so', 'much', 'thank you', 'you so', 'so much']"
309,2023-04-19,"Excelente, muchas gracias por su sopoe, tío hey. De igual manera quiero agregar que el error ya fue solucionado, y adicional, durante el día recibí un SMS donde me notificaban que debido a una incidencia se mostraba el 5% y que lo estaban trabajando. Nuevamente gracias 🫂","['excellent', 'thank', 'you', 'very', 'much', 'for', 'your', 'sopoe', 'uncle', 'the', 'same', 'way', 'i', 'want', 'to', 'add', 'that', 'the', 'error', 'wa', 'already', 'solved', 'and', 'additional', 'during', 'the', 'day', 'i', 'received', 'an', 'sm', 'where', 'they', 'notified', 'that', 'due', 'to', 'an', 'incidence', 'it', 'showed', 'and', 'that', 'they', 'were', 'you', 'again', 'excellent thank', 'thank you', 'you very', 'very much', 'much for', 'for your', 'your sopoe', 'sopoe uncle', 'uncle the', 'the same', 'same way', 'way i', 'i want', 'want to', 'to add', 'add that', 'that the', 'the error', 'error wa', 'wa already', 'already solved', 'solved and', 'and additional', 'additional during', 'during the', 'the day', 'day i', 'i received', 'received an', 'an sm', 'sm where', 'where they', 'they notified', 'notified that', 'that due', 'due to', 'to an', 'an incidence', 'incidence it', 'it showed', 'showed and', 'and that', 'that they', 'they were', 'were you', 'you again']"
310,2023-04-19,Muchas gracias. Voy a comunicarme entonces.,"['thank', 'you', 'so', 'going', 'to', 'communicate', 'then', 'thank you', 'you so', 'so going', 'going to', 'to communicate', 'communicate then']"
